Run,Alias,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,collection_date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,ENA_CHECKLIST,ENA-FIRST-PUBLIC,ENA-LAST-UPDATE,environment_(biome),environment_(feature),environment_(material),Experiment,geographic_location_(country_and/or_sea),geographic_location_(latitude),geographic_location_(longitude),human_gut_environmental_package,INSDC_center_alias,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,Instrument,Investigation_type,Library Name,LibraryLayout,LibrarySelection,LibrarySource,MBases,MBytes,Organism,Platform,project_name,ReleaseDate,sample_acc,Sample Name,sample_name,sequencing_method,SRA_accession,SRA Study,title,Run
ERR688552,31537,WGS,177,4342657725,PRJEB7774,SAMEA3136624,3719906103,BGI,2013,public,"sra,fastq","ena,gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US,ena",ERC000015,3/5/2015,11/16/2018,human gut,human-associated habitat,faeces,ERX633553,Austria,47.80151,13.04292,human-gut,BGI,Beijing Genome Institute,2015-03-05T17:03:36Z,2016-10-21T09:36:32Z,public,Illumina HiSeq 2000,metagenome,SZAXPI021956-27,PAIRED,other,METAGENOMIC,4342,3547,human gut metagenome,ILLUMINA,Gut microbiome development along the colorectal adenoma-carcinoma sequence,2015-03-06T00:00:00Z,ERS608475,SAMEA3136624,ERS608475,Illumina,ERS608475,ERP008729,Stool sample from controls,ERR688552
ERR688553,31549,WGS,187,5218798290,PRJEB7774,SAMEA3136728,4180427437,BGI,2013,public,"fastq,sra","ena,s3,gs,ncbi","ncbi.public,ena,s3.us-east-1,gs.US",ERC000015,3/5/2015,11/16/2018,human gut,human-associated habitat,faeces,ERX633554,Austria,47.80151,13.04292,human-gut,BGI,Beijing Genome Institute,2015-03-05T17:03:36Z,2016-10-21T09:36:31Z,public,Illumina HiSeq 2000,metagenome,SZAXPI021663-23,PAIRED,other,METAGENOMIC,5218,3986,human gut metagenome,ILLUMINA,Gut microbiome development along the colorectal adenoma-carcinoma sequence,2015-03-06T00:00:00Z,ERS608579,SAMEA3136728,ERS608579,Illumina,ERS608579,ERP008729,Stool sample from carcinoma,ERR688553
ERR688554,31557,WGS,184,4994794123,PRJEB7774,SAMEA3136635,3878229132,BGI,2013,public,"fastq,sra","ena,gs,ncbi,s3","ncbi.public,s3.us-east-1,ena,gs.US",ERC000015,3/5/2015,11/16/2018,human gut,human-associated habitat,faeces,ERX633555,Austria,47.80151,13.04292,human-gut,BGI,Beijing Genome Institute,2015-03-05T17:03:36Z,2016-10-21T09:36:31Z,public,Illumina HiSeq 2000,metagenome,SZAXPI021966-87,PAIRED,other,METAGENOMIC,4994,3698,human gut metagenome,ILLUMINA,Gut microbiome development along the colorectal adenoma-carcinoma sequence,2015-03-06T00:00:00Z,ERS608486,SAMEA3136635,ERS608486,Illumina,ERS608486,ERP008729,Stool sample from controls,ERR688554
ERR688555,31582,WGS,185,4686771580,PRJEB7774,SAMEA3136716,3663370945,BGI,2013,public,"sra,fastq","gs,ncbi,ena,s3","ena,ncbi.public,gs.US,s3.us-east-1",ERC000015,3/5/2015,11/16/2018,human gut,human-associated habitat,faeces,ERX633556,Austria,47.80151,13.04292,human-gut,BGI,Beijing Genome Institute,2015-03-05T17:03:36Z,2016-10-21T09:36:31Z,public,Illumina HiSeq 2000,metagenome,SZAXPI021949-17,PAIRED,other,METAGENOMIC,4686,3493,human gut metagenome,ILLUMINA,Gut microbiome development along the colorectal adenoma-carcinoma sequence,2015-03-06T00:00:00Z,ERS608567,SAMEA3136716,ERS608567,Illumina,ERS608567,ERP008729,Stool sample from advanced adenoma,ERR688555
ERR688556,31600,WGS,178,3927711321,PRJEB7774,SAMEA3136625,3376677760,BGI,2013,public,"fastq,sra","s3,gs,ncbi,ena","gs.US,ncbi.public,ena,s3.us-east-1",ERC000015,3/5/2015,11/16/2018,human gut,human-associated habitat,faeces,ERX633557,Austria,47.80151,13.04292,human-gut,BGI,Beijing Genome Institute,2015-03-05T17:03:35Z,2016-10-21T09:36:28Z,public,Illumina HiSeq 2000,metagenome,SZAXPI022086-32,PAIRED,other,METAGENOMIC,3927,3220,human gut metagenome,ILLUMINA,Gut microbiome development along the colorectal adenoma-carcinoma sequence,2015-03-06T00:00:00Z,ERS608476,SAMEA3136625,ERS608476,Illumina,ERS608476,ERP008729,Stool sample from controls,ERR688556
ERR688557,31637,WGS,187,4032799994,PRJEB7774,SAMEA3136679,3238257171,BGI,2013,public,"sra,fastq","gs,ena,ncbi,s3","ncbi.public,gs.US,ena,s3.us-east-1",ERC000015,3/5/2015,11/16/2018,human gut,human-associated habitat,faeces,ERX633558,Austria,47.80151,13.04292,human-gut,BGI,Beijing Genome Institute,2015-03-05T17:03:35Z,2016-10-21T09:36:28Z,public,Illumina HiSeq 2000,metagenome,SZAXPI022082-24,PAIRED,other,METAGENOMIC,4032,3088,human gut metagenome,ILLUMINA,Gut microbiome development along the colorectal adenoma-carcinoma sequence,2015-03-06T00:00:00Z,ERS608530,SAMEA3136679,ERS608530,Illumina,ERS608530,ERP008729,Stool sample from controls,ERR688557
ERR688558,31685,WGS,183,4494808540,PRJEB7774,SAMEA3136756,3750156003,BGI,2013,public,"fastq,sra","ena,s3,gs,ncbi","s3.us-east-1,ena,ncbi.public,gs.US",ERC000015,3/5/2015,11/16/2018,human gut,human-associated habitat,faeces,ERX633559,Austria,47.80151,13.04292,human-gut,BGI,Beijing Genome Institute,2015-03-05T17:03:35Z,2016-10-21T09:36:29Z,public,Illumina HiSeq 2000,metagenome,SZAXPI021691-140,PAIRED,other,METAGENOMIC,4494,3576,human gut metagenome,ILLUMINA,Gut microbiome development along the colorectal adenoma-carcinoma sequence,2015-03-06T00:00:00Z,ERS608607,SAMEA3136756,ERS608607,Illumina,ERS608607,ERP008729,Stool sample from carcinoma,ERR688558
ERR688559,31700,WGS,189,6215807466,PRJEB7774,SAMEA3136632,4718710260,BGI,2013,public,"fastq,sra","ncbi,s3,ena,gs","s3.us-east-1,ncbi.public,ena,gs.US",ERC000015,3/5/2015,11/16/2018,human gut,human-associated habitat,faeces,ERX633560,Austria,47.80151,13.04292,human-gut,BGI,Beijing Genome Institute,2015-03-05T17:03:35Z,2016-10-21T09:36:28Z,public,Illumina HiSeq 2000,metagenome,SZAXPI021963-47,PAIRED,other,METAGENOMIC,6215,4500,human gut metagenome,ILLUMINA,Gut microbiome development along the colorectal adenoma-carcinoma sequence,2015-03-06T00:00:00Z,ERS608483,SAMEA3136632,ERS608483,Illumina,ERS608483,ERP008729,Stool sample from controls,ERR688559
ERR688560,31705,WGS,180,5258507815,PRJEB7774,SAMEA3136722,4405186142,BGI,2013,public,"fastq,sra","ena,s3,gs,ncbi","ena,ncbi.public,gs.US,s3.us-east-1",ERC000015,3/5/2015,11/16/2018,human gut,human-associated habitat,faeces,ERX633561,Austria,47.80151,13.04292,human-gut,BGI,Beijing Genome Institute,2015-03-05T17:03:36Z,2016-10-21T09:36:31Z,public,Illumina HiSeq 2000,metagenome,SZAXPI021926-45,PAIRED,other,METAGENOMIC,5258,4201,human gut metagenome,ILLUMINA,Gut microbiome development along the colorectal adenoma-carcinoma sequence,2015-03-06T00:00:00Z,ERS608573,SAMEA3136722,ERS608573,Illumina,ERS608573,ERP008729,Stool sample from advanced adenoma,ERR688560
ERR688561,31711,WGS,188,4804421056,PRJEB7774,SAMEA3136677,3776187594,BGI,2013,public,"fastq,sra","s3,ena,gs,ncbi","ncbi.public,gs.US,ena,s3.us-east-1",ERC000015,3/5/2015,11/16/2018,human gut,human-associated habitat,faeces,ERX633562,Austria,47.80151,13.04292,human-gut,BGI,Beijing Genome Institute,2015-03-05T17:03:36Z,2016-10-21T09:36:31Z,public,Illumina HiSeq 2000,metagenome,SZAXPI022063-23,PAIRED,other,METAGENOMIC,4804,3601,human gut metagenome,ILLUMINA,Gut microbiome development along the colorectal adenoma-carcinoma sequence,2015-03-06T00:00:00Z,ERS608528,SAMEA3136677,ERS608528,Illumina,ERS608528,ERP008729,Stool sample from controls,ERR688561
ERR688562,31714,WGS,189,5505768386,PRJEB7774,SAMEA3136633,4292555167,BGI,2013,public,"fastq,sra","s3,gs,ncbi,ena","ncbi.public,ena,s3.us-east-1,gs.US",ERC000015,3/5/2015,11/16/2018,human gut,human-associated habitat,faeces,ERX633563,Austria,47.80151,13.04292,human-gut,BGI,Beijing Genome Institute,2015-03-05T17:03:35Z,2016-10-21T09:36:28Z,public,Illumina HiSeq 2000,metagenome,SZAXPI021964-62,PAIRED,other,METAGENOMIC,5505,4093,human gut metagenome,ILLUMINA,Gut microbiome development along the colorectal adenoma-carcinoma sequence,2015-03-06T00:00:00Z,ERS608484,SAMEA3136633,ERS608484,Illumina,ERS608484,ERP008729,Stool sample from controls,ERR688562
ERR688563,31723,WGS,189,4709117514,PRJEB7774,SAMEA3136646,3664308892,BGI,2013,public,"sra,fastq","ncbi,gs,ena,s3","ncbi.public,ena,gs.US,s3.us-east-1",ERC000015,3/5/2015,11/16/2018,human gut,human-associated habitat,faeces,ERX633564,Austria,47.80151,13.04292,human-gut,BGI,Beijing Genome Institute,2015-03-05T17:03:36Z,2016-10-21T09:36:31Z,public,Illumina HiSeq 2000,metagenome,SZAXPI022051-113,PAIRED,other,METAGENOMIC,4709,3494,human gut metagenome,ILLUMINA,Gut microbiome development along the colorectal adenoma-carcinoma sequence,2015-03-06T00:00:00Z,ERS608497,SAMEA3136646,ERS608497,Illumina,ERS608497,ERP008729,Stool sample from controls,ERR688563
ERR688564,31749,WGS,186,5561634580,PRJEB7774,SAMEA3136652,4398695334,BGI,2013,public,"fastq,sra","ena,ncbi,s3,gs","ena,s3.us-east-1,ncbi.public,gs.US",ERC000015,3/5/2015,11/16/2018,human gut,human-associated habitat,faeces,ERX633565,Austria,47.80151,13.04292,human-gut,BGI,Beijing Genome Institute,2015-03-05T17:03:35Z,2016-10-21T09:36:28Z,public,Illumina HiSeq 2000,metagenome,SZAXPI022057-158,PAIRED,other,METAGENOMIC,5561,4194,human gut metagenome,ILLUMINA,Gut microbiome development along the colorectal adenoma-carcinoma sequence,2015-03-06T00:00:00Z,ERS608503,SAMEA3136652,ERS608503,Illumina,ERS608503,ERP008729,Stool sample from controls,ERR688564
ERR688565,31750,WGS,184,5020468489,PRJEB7774,SAMEA3136658,4000439600,BGI,2013,public,"fastq,sra","ena,gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US,ena",ERC000015,3/5/2015,11/16/2018,human gut,human-associated habitat,faeces,ERX633566,Austria,47.80151,13.04292,human-gut,BGI,Beijing Genome Institute,2015-03-05T17:03:35Z,2016-10-21T09:36:28Z,public,Illumina HiSeq 2000,metagenome,SZAXPI022062-21,PAIRED,other,METAGENOMIC,5020,3815,human gut metagenome,ILLUMINA,Gut microbiome development along the colorectal adenoma-carcinoma sequence,2015-03-06T00:00:00Z,ERS608509,SAMEA3136658,ERS608509,Illumina,ERS608509,ERP008729,Stool sample from controls,ERR688565
ERR688566,31766,WGS,190,3703318490,PRJEB7774,SAMEA3136623,2839266157,BGI,2013,public,"sra,fastq","ncbi,ena,gs,s3","ncbi.public,ena,gs.US,s3.us-east-1",ERC000015,3/5/2015,11/16/2018,human gut,human-associated habitat,faeces,ERX633567,Austria,47.80151,13.04292,human-gut,BGI,Beijing Genome Institute,2015-03-05T17:03:36Z,2016-10-21T09:36:31Z,public,Illumina HiSeq 2000,metagenome,SZAXPI021955-26,PAIRED,other,METAGENOMIC,3703,2707,human gut metagenome,ILLUMINA,Gut microbiome development along the colorectal adenoma-carcinoma sequence,2015-03-06T00:00:00Z,ERS608474,SAMEA3136623,ERS608474,Illumina,ERS608474,ERP008729,Stool sample from controls,ERR688566
ERR688567,31884,WGS,183,4266331228,PRJEB7774,SAMEA3136753,3607929959,BGI,2013,public,"fastq,sra","ena,s3,gs,ncbi","s3.us-east-1,ena,ncbi.public,gs.US",ERC000015,3/5/2015,11/16/2018,human gut,human-associated habitat,faeces,ERX633568,Austria,47.80151,13.04292,human-gut,BGI,Beijing Genome Institute,2015-03-05T17:03:36Z,2016-10-21T09:36:31Z,public,Illumina HiSeq 2000,metagenome,SZAXPI021655-129,PAIRED,other,METAGENOMIC,4266,3440,human gut metagenome,ILLUMINA,Gut microbiome development along the colorectal adenoma-carcinoma sequence,2015-03-06T00:00:00Z,ERS608604,SAMEA3136753,ERS608604,Illumina,ERS608604,ERP008729,Stool sample from carcinoma,ERR688567
ERR688568,31865,WGS,184,3593264350,PRJEB7774,SAMEA3136737,2833078597,BGI,2013,public,"fastq,sra","ena,gs,ncbi,s3","ncbi.public,s3.us-east-1,ena,gs.US",ERC000015,3/5/2015,11/16/2018,human gut,human-associated habitat,faeces,ERX633569,Austria,47.80151,13.04292,human-gut,BGI,Beijing Genome Institute,2015-03-05T17:03:36Z,2016-10-21T09:36:31Z,public,Illumina HiSeq 2000,metagenome,SZAXPI021667-39,PAIRED,other,METAGENOMIC,3593,2701,human gut metagenome,ILLUMINA,Gut microbiome development along the colorectal adenoma-carcinoma sequence,2015-03-06T00:00:00Z,ERS608588,SAMEA3136737,ERS608588,Illumina,ERS608588,ERP008729,Stool sample from carcinoma,ERR688568
ERR688569,31866,WGS,179,5597958444,PRJEB7774,SAMEA3136726,4593288609,BGI,2013,public,"fastq,sra","s3,ena,gs,ncbi","ncbi.public,gs.US,ena,s3.us-east-1",ERC000015,3/5/2015,11/16/2018,human gut,human-associated habitat,faeces,ERX633570,Austria,47.80151,13.04292,human-gut,BGI,Beijing Genome Institute,2015-03-05T17:03:36Z,2016-10-21T09:36:32Z,public,Illumina HiSeq 2000,metagenome,SZAXPI021631-20,PAIRED,other,METAGENOMIC,5597,4380,human gut metagenome,ILLUMINA,Gut microbiome development along the colorectal adenoma-carcinoma sequence,2015-03-06T00:00:00Z,ERS608577,SAMEA3136726,ERS608577,Illumina,ERS608577,ERP008729,Stool sample from carcinoma,ERR688569
ERR688570,31868,WGS,185,4095643921,PRJEB7774,SAMEA3136734,3348263048,BGI,2013,public,"fastq,sra","s3,ncbi,ena,gs","s3.us-east-1,ncbi.public,ena,gs.US",ERC000015,3/5/2015,11/16/2018,human gut,human-associated habitat,faeces,ERX633571,Austria,47.80151,13.04292,human-gut,BGI,Beijing Genome Institute,2015-03-05T17:03:36Z,2016-10-21T09:36:31Z,public,Illumina HiSeq 2000,metagenome,SZAXPI021666-33,PAIRED,other,METAGENOMIC,4095,3193,human gut metagenome,ILLUMINA,Gut microbiome development along the colorectal adenoma-carcinoma sequence,2015-03-06T00:00:00Z,ERS608585,SAMEA3136734,ERS608585,Illumina,ERS608585,ERP008729,Stool sample from carcinoma,ERR688570
ERR688571,31870,WGS,186,5482176486,PRJEB7774,SAMEA3136758,4537521174,BGI,2013,public,"fastq,sra","s3,ena,gs,ncbi","ncbi.public,gs.US,s3.us-east-1,ena",ERC000015,3/5/2015,11/16/2018,human gut,human-associated habitat,faeces,ERX633572,Austria,47.80151,13.04292,human-gut,BGI,Beijing Genome Institute,2015-03-05T17:03:35Z,2016-10-21T09:36:29Z,public,Illumina HiSeq 2000,metagenome,SZAXPI021693-158,PAIRED,other,METAGENOMIC,5482,4327,human gut metagenome,ILLUMINA,Gut microbiome development along the colorectal adenoma-carcinoma sequence,2015-03-06T00:00:00Z,ERS608609,SAMEA3136758,ERS608609,Illumina,ERS608609,ERP008729,Stool sample from carcinoma,ERR688571
ERR688572,31871,WGS,185,6005192641,PRJEB7774,SAMEA3136750,4989824811,BGI,2013,public,"fastq,sra","ena,ncbi,gs,s3","s3.us-east-1,ena,ncbi.public,gs.US",ERC000015,3/5/2015,11/16/2018,human gut,human-associated habitat,faeces,ERX633573,Austria,47.80151,13.04292,human-gut,BGI,Beijing Genome Institute,2015-03-05T17:03:35Z,2016-10-21T09:36:29Z,public,Illumina HiSeq 2000,metagenome,SZAXPI021652-111,PAIRED,other,METAGENOMIC,6005,4758,human gut metagenome,ILLUMINA,Gut microbiome development along the colorectal adenoma-carcinoma sequence,2015-03-06T00:00:00Z,ERS608601,SAMEA3136750,ERS608601,Illumina,ERS608601,ERP008729,Stool sample from carcinoma,ERR688572
ERR688573,31872,WGS,184,5114931041,PRJEB7774,SAMEA3136742,4188328516,BGI,2013,public,"fastq,sra","ena,gs,ncbi,s3","ena,ncbi.public,gs.US,s3.us-east-1",ERC000015,3/5/2015,11/16/2018,human gut,human-associated habitat,faeces,ERX633574,Austria,47.80151,13.04292,human-gut,BGI,Beijing Genome Institute,2015-03-05T17:03:36Z,2016-10-21T09:36:31Z,public,Illumina HiSeq 2000,metagenome,SZAXPI021644-88,PAIRED,other,METAGENOMIC,5114,3994,human gut metagenome,ILLUMINA,Gut microbiome development along the colorectal adenoma-carcinoma sequence,2015-03-06T00:00:00Z,ERS608593,SAMEA3136742,ERS608593,Illumina,ERS608593,ERP008729,Stool sample from carcinoma,ERR688573
ERR688574,31873,WGS,183,5135250390,PRJEB7774,SAMEA3136760,4322555940,BGI,2013,public,"fastq,sra","s3,gs,ncbi,ena","s3.us-east-1,gs.US,ena,ncbi.public",ERC000015,3/5/2015,11/16/2018,human gut,human-associated habitat,faeces,ERX633575,Austria,47.80151,13.04292,human-gut,BGI,Beijing Genome Institute,2015-03-05T17:03:36Z,2016-10-21T09:36:31Z,public,Illumina HiSeq 2000,metagenome,SZAXPI021690-169,PAIRED,other,METAGENOMIC,5135,4122,human gut metagenome,ILLUMINA,Gut microbiome development along the colorectal adenoma-carcinoma sequence,2015-03-06T00:00:00Z,ERS608611,SAMEA3136760,ERS608611,Illumina,ERS608611,ERP008729,Stool sample from carcinoma,ERR688574
ERR688575,31874,WGS,185,5601819282,PRJEB7774,SAMEA3136727,4531429281,BGI,2013,public,"fastq,sra","s3,gs,ncbi,ena","ncbi.public,ena,s3.us-east-1,gs.US",ERC000015,3/5/2015,11/16/2018,human gut,human-associated habitat,faeces,ERX633576,Austria,47.80151,13.04292,human-gut,BGI,Beijing Genome Institute,2015-03-05T17:03:36Z,2016-10-21T09:36:31Z,public,Illumina HiSeq 2000,metagenome,SZAXPI021632-21,PAIRED,other,METAGENOMIC,5601,4321,human gut metagenome,ILLUMINA,Gut microbiome development along the colorectal adenoma-carcinoma sequence,2015-03-06T00:00:00Z,ERS608578,SAMEA3136727,ERS608578,Illumina,ERS608578,ERP008729,Stool sample from carcinoma,ERR688575
ERR688576,31875,WGS,184,5547811687,PRJEB7774,SAMEA3136752,4648425464,BGI,2013,public,"sra,fastq","s3,ena,gs,ncbi","ncbi.public,gs.US,ena,s3.us-east-1",ERC000015,3/5/2015,11/16/2018,human gut,human-associated habitat,faeces,ERX633577,Austria,47.80151,13.04292,human-gut,BGI,Beijing Genome Institute,2015-03-05T17:03:35Z,2016-10-21T09:36:29Z,public,Illumina HiSeq 2000,metagenome,SZAXPI021654-123,PAIRED,other,METAGENOMIC,5547,4433,human gut metagenome,ILLUMINA,Gut microbiome development along the colorectal adenoma-carcinoma sequence,2015-03-06T00:00:00Z,ERS608603,SAMEA3136752,ERS608603,Illumina,ERS608603,ERP008729,Stool sample from carcinoma,ERR688576
ERR688577,31876,WGS,185,5308154538,PRJEB7774,SAMEA3136740,4282860375,BGI,2013,public,"sra,fastq","ncbi,gs,ena,s3","ncbi.public,ena,gs.US,s3.us-east-1",ERC000015,3/5/2015,11/16/2018,human gut,human-associated habitat,faeces,ERX633578,Austria,47.80151,13.04292,human-gut,BGI,Beijing Genome Institute,2015-03-05T17:03:36Z,2016-10-21T09:36:31Z,public,Illumina HiSeq 2000,metagenome,SZAXPI021641-62,PAIRED,other,METAGENOMIC,5308,4084,human gut metagenome,ILLUMINA,Gut microbiome development along the colorectal adenoma-carcinoma sequence,2015-03-06T00:00:00Z,ERS608591,SAMEA3136740,ERS608591,Illumina,ERS608591,ERP008729,Stool sample from carcinoma,ERR688577
ERR688578,31877,WGS,184,4999791414,PRJEB7774,SAMEA3136731,4085103313,BGI,2013,public,"sra,fastq","ncbi,ena,gs,s3","ncbi.public,s3.us-east-1,ena,gs.US",ERC000015,3/5/2015,11/16/2018,human gut,human-associated habitat,faeces,ERX633579,Austria,47.80151,13.04292,human-gut,BGI,Beijing Genome Institute,2015-03-05T17:03:36Z,2016-10-21T09:36:32Z,public,Illumina HiSeq 2000,metagenome,SZAXPI021633-26,PAIRED,other,METAGENOMIC,4999,3895,human gut metagenome,ILLUMINA,Gut microbiome development along the colorectal adenoma-carcinoma sequence,2015-03-06T00:00:00Z,ERS608582,SAMEA3136731,ERS608582,Illumina,ERS608582,ERP008729,Stool sample from carcinoma,ERR688578
ERR688579,31878,WGS,177,4473912927,PRJEB7774,SAMEA3136729,3893778581,BGI,2013,public,"fastq,sra","s3,ncbi,ena,gs","ncbi.public,s3.us-east-1,ena,gs.US",ERC000015,3/5/2015,11/16/2018,human gut,human-associated habitat,faeces,ERX633580,Austria,47.80151,13.04292,human-gut,BGI,Beijing Genome Institute,2015-03-05T17:03:36Z,2016-10-21T09:36:32Z,public,Illumina HiSeq 2000,metagenome,SZAXPI021664-24,PAIRED,other,METAGENOMIC,4473,3713,human gut metagenome,ILLUMINA,Gut microbiome development along the colorectal adenoma-carcinoma sequence,2015-03-06T00:00:00Z,ERS608580,SAMEA3136729,ERS608580,Illumina,ERS608580,ERP008729,Stool sample from carcinoma,ERR688579
ERR688580,31879,WGS,183,5039447297,PRJEB7774,SAMEA3136767,4184453767,BGI,2013,public,"fastq,sra","ena,s3,gs,ncbi","s3.us-east-1,ena,ncbi.public,gs.US",ERC000015,3/5/2015,11/16/2018,human gut,human-associated habitat,faeces,ERX633581,Austria,47.80151,13.04292,human-gut,BGI,Beijing Genome Institute,2015-03-05T17:03:35Z,2016-10-21T09:36:29Z,public,Illumina HiSeq 2000,metagenome,SZAXPI021647-94,PAIRED,other,METAGENOMIC,5039,3990,human gut metagenome,ILLUMINA,Gut microbiome development along the colorectal adenoma-carcinoma sequence,2015-03-06T00:00:00Z,ERS608618,SAMEA3136767,ERS608618,Illumina,ERS608618,ERP008729,Stool sample from carcinoma,ERR688580
ERR688581,31880,WGS,188,5783204906,PRJEB7774,SAMEA3136761,4370748304,BGI,2013,public,"sra,fastq","gs,ena,ncbi,s3","ncbi.public,gs.US,s3.us-east-1,ena",ERC000015,3/5/2015,11/16/2018,human gut,human-associated habitat,faeces,ERX633582,Austria,47.80151,13.04292,human-gut,BGI,Beijing Genome Institute,2015-03-05T17:03:35Z,2016-10-21T09:36:29Z,public,Illumina HiSeq 2000,metagenome,SZAXPI021715-16,PAIRED,other,METAGENOMIC,5783,4168,human gut metagenome,ILLUMINA,Gut microbiome development along the colorectal adenoma-carcinoma sequence,2015-03-06T00:00:00Z,ERS608612,SAMEA3136761,ERS608612,Illumina,ERS608612,ERP008729,Stool sample from carcinoma,ERR688581
ERR688582,31881,WGS,184,6123699553,PRJEB7774,SAMEA3136725,5009177472,BGI,2013,public,"sra,fastq","ena,gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US,ena",ERC000015,3/5/2015,11/16/2018,human gut,human-associated habitat,faeces,ERX633583,Austria,47.80151,13.04292,human-gut,BGI,Beijing Genome Institute,2015-03-05T17:03:36Z,2016-10-21T09:36:32Z,public,Illumina HiSeq 2000,metagenome,SZAXPI021630-17,PAIRED,other,METAGENOMIC,6123,4777,human gut metagenome,ILLUMINA,Gut microbiome development along the colorectal adenoma-carcinoma sequence,2015-03-06T00:00:00Z,ERS608576,SAMEA3136725,ERS608576,Illumina,ERS608576,ERP008729,Stool sample from carcinoma,ERR688582
ERR688583,31883,WGS,186,6744431781,PRJEB7774,SAMEA3136763,5547282623,BGI,2013,public,"fastq,sra","ena,gs,ncbi,s3","s3.us-east-1,ncbi.public,ena,gs.US",ERC000015,3/5/2015,11/16/2018,human gut,human-associated habitat,faeces,ERX633584,Austria,47.80151,13.04292,human-gut,BGI,Beijing Genome Institute,2015-03-05T17:03:36Z,2016-10-21T09:36:31Z,public,Illumina HiSeq 2000,metagenome,SZAXPI021717-20,PAIRED,other,METAGENOMIC,6744,5290,human gut metagenome,ILLUMINA,Gut microbiome development along the colorectal adenoma-carcinoma sequence,2015-03-06T00:00:00Z,ERS608614,SAMEA3136763,ERS608614,Illumina,ERS608614,ERP008729,Stool sample from carcinoma,ERR688583
ERR688584,530018,WGS,188,4691546311,PRJEB7774,SAMEA3136708,3655341883,BGI,2013,public,"fastq,sra","ena,s3,ncbi,gs","s3.us-east-1,ncbi.public,ena,gs.US",ERC000015,3/5/2015,11/16/2018,human gut,human-associated habitat,faeces,ERX633585,Austria,47.80151,13.04292,human-gut,BGI,Beijing Genome Institute,2015-03-05T17:03:36Z,2016-10-21T09:36:31Z,public,Illumina HiSeq 2000,metagenome,SZAXPI021942-133,PAIRED,other,METAGENOMIC,4691,3486,human gut metagenome,ILLUMINA,Gut microbiome development along the colorectal adenoma-carcinoma sequence,2015-03-06T00:00:00Z,ERS608559,SAMEA3136708,ERS608559,Illumina,ERS608559,ERP008729,Stool sample from advanced adenoma,ERR688584
